LON,LAT,,,,,,,,
-114.6885970000,33.0828690000,,,,,,,,
-114.6893070000,33.0791790000,,,,,,,,
-114.6891200000,33.0761220000,,,,,,,,
-114.6869910000,33.0709690000,,,,,,,,
-114.6742960000,33.0571710000,,,,,,,,
-114.6751040000,33.0475320000,,,,,,,,
-114.6736590000,33.0418970000,,,,,,,,
-114.6708030000,33.0379840000,,,,,,,,
-114.6650600000,33.0339080000,,,,,,,,
-114.6623170000,33.0326710000,,,,,,,,
-114.6598320000,33.0326650000,,,,,,,,
-114.6578270000,33.0338250000,,,,,,,,
-114.6550380000,33.0371070000,,,,,,,,
-114.6490010000,33.0467630000,,,,,,,,
-114.6459800000,33.0489030000,,,,,,,,
-114.6416220000,33.0468960000,,,,,,,,
-114.6395530000,33.0452910000,,,,,,,,
-114.6341900000,33.0390250000,,,,,,,,
-114.6282930000,33.0310520000,,,,,,,,
-114.6257870000,33.0294360000,,,,,,,,
-114.6187880000,33.0272020000,,,,,,,,
-114.6010140000,33.0254100000,,,,,,,,
-114.5897780000,33.0262280000,,,,,,,,
-114.5869820000,33.0269450000,,,,,,,,
-114.5847650000,33.0282310000,,,,,,,,
-114.5814040000,33.0325450000,,,,,,,,
-114.5782870000,33.0353750000,,,,,,,,
-114.5751610000,33.0365420000,,,,,,,,
-114.5716530000,33.0366240000,,,,,,,,
-114.5531890000,33.0339740000,,,,,,,,
-114.5384590000,33.0334220000,,,,,,,,
-114.5235780000,33.0309610000,,,,,,,,
-114.5201300000,33.0299840000,,,,,,,,
-114.5149000000,33.0265240000,,,,,,,,
-114.5113430000,33.0234550000,,,,,,,,
-114.5061300000,33.0170100000,,,,,,,,
-114.5028710000,33.0111530000,,,,,,,,
-114.4997970000,33.0039050000,,,,,,,,
-114.4973150000,32.9914740000,,,,,,,,
-114.4957120000,32.9800760000,,,,,,,,
-114.4942120000,32.9742620000,,,,,,,,
-114.4929380000,32.9717810000,,,,,,,,
-114.4901290000,32.9698850000,,,,,,,,
-114.4886250000,32.9699460000,,,,,,,,
-114.4813150000,32.9720640000,,,,,,,,
-114.4804170000,32.9736646400,,,,,,,,
-114.4761550000,32.9751684700,,,,,,,,
-114.4709870000,32.9740601900,,,,,,,,
-114.4690380000,32.9722952100,,,,,,,,
-114.4676630000,32.9668606900,,,,,,,,
-114.4672710000,32.9606750100,,,,,,,,
-114.4677290000,32.9563230900,,,,,,,,
-114.4691120000,32.9526726400,,,,,,,,
-114.4708320000,32.9493334500,,,,,,,,
-114.4740420000,32.9451500000,,,,,,,,
-114.4784560000,32.9405550000,,,,,,,,
-114.4807400000,32.9370270000,,,,,,,,
-114.4809200000,32.9352520000,,,,,,,,
-114.4790050000,32.9282910000,,,,,,,,
-114.4766400000,32.9236280000,,,,,,,,
-114.4737130000,32.9205940000,,,,,,,,
-114.4644480000,32.9131290000,,,,,,,,
-114.4636500000,32.9116820000,,,,,,,,
-114.4629290000,32.9079440000,,,,,,,,
-114.4631270000,32.9018840000,,,,,,,,
-114.4652930000,32.8830808300,,,,,,,,
-114.4657150000,32.8794200000,,,,,,,,
-114.4657150000,32.8791910000,,,,,,,,
-114.4655460000,32.8748090000,,,,,,,,
-114.4689710000,32.8451550000,,,,,,,,
-114.4758920000,32.8386940000,,,,,,,,
-114.4827630000,32.8328848100,,,,,,,,
-114.4900670000,32.8267103600,,,,,,,,
-114.4941160000,32.8232880000,,,,,,,,
-114.4962840000,32.8223260000,,,,,,,,
-114.4968270000,32.8221190000,,,,,,,,
-114.5015810000,32.8200944500,,,,,,,,
-114.5102170000,32.8164170000,,,,,,,,
-114.5153890000,32.8114390000,,,,,,,,
-114.5197580000,32.8056760000,,,,,,,,
-114.5203850000,32.8035770000,,,,,,,,
-114.5220310000,32.8016750000,,,,,,,,
-114.5288490000,32.7963070000,,,,,,,,
-114.5307550000,32.7934850000,,,,,,,,
-114.5316690000,32.7911850000,,,,,,,,
-114.5317460000,32.7825030000,,,,,,,,
-114.5324320000,32.7769230000,,,,,,,,
-114.5318310000,32.7742640000,,,,,,,,
-114.5284430000,32.7672760000,,,,,,,,
-114.5268560000,32.7570940000,,,,,,,,
-114.5390930000,32.7569490000,,,,,,,,
-114.5392240000,32.7498120000,,,,,,,,
-114.5515010000,32.7496864100,,,,,,,,
-114.5644470000,32.7495540000,,,,,,,,
-114.5645080000,32.7422980000,,,,,,,,
-114.5817360000,32.7423210000,,,,,,,,
-114.5817840000,32.7349460000,,,,,,,,
-114.5831700000,32.7349267100,,,,,,,,
-114.6126970000,32.7345160000,,,,,,,,
-114.6147720000,32.7340890000,,,,,,,,
-114.6157330000,32.7294270000,,,,,,,,
-114.6155850000,32.7284460000,,,,,,,,
-114.6183730000,32.7282450000,,,,,,,,
-114.6245740000,32.7293719500,,,,,,,,
-114.6326860000,32.7308460000,,,,,,,,
-114.6460100000,32.7323845000,,,,,,,,
-114.6582600000,32.7337990000,,,,,,,,
-114.6588400000,32.7338300000,,,,,,,,
-114.6674930000,32.7342260000,,,,,,,,
-114.6770910000,32.7362180000,,,,,,,,
-114.6786320000,32.7366140000,,,,,,,,
-114.6842780000,32.7375370000,,,,,,,,
-114.6887790000,32.7376750000,,,,,,,,
-114.6987900000,32.7448460000,,,,,,,,
-114.7007430000,32.7456170000,,,,,,,,
-114.7019180000,32.7455480000,,,,,,,,
-114.7057170000,32.7415810000,,,,,,,,
-114.7145220000,32.7303900000,,,,,,,,
-114.7157880000,32.7277580000,,,,,,,,
-114.7176650000,32.7216540000,,,,,,,,
-114.7196330000,32.7187630000,,,,,,,,
-114.7265130000,32.7182959400,,,,,,,,
-114.7368060000,32.7175971600,,,,,,,,
-114.9809440000,32.7010240300,,,,,,,,
-115.0008020000,32.6996760000,,,,,,,,
-115.3355500000,32.6761926800,,,,,,,,
-115.3630080000,32.6742664300,,,,,,,,
-115.4651640000,32.6671000000,,,,,,,,
-115.4736060000,32.6664648000,,,,,,,,
-115.4792660000,32.6660389800,,,,,,,,
-115.4903850000,32.6652024000,,,,,,,,
-115.4967240000,32.6647255000,,,,,,,,
-115.4991590000,32.6645422700,,,,,,,,
-115.5334760000,32.6619603400,,,,,,,,
-115.6622210000,32.6522740000,,,,,,,,
-115.6920170000,32.6500321900,,,,,,,,
-115.8432930000,32.6386506700,,,,,,,,
-116.0466200000,32.6233530000,,,,,,,,
-116.1061810000,32.6186413700,,,,,,,,
-116.1154270000,32.6179100000,,,,,,,,
-116.1258480000,32.6166730000,,,,,,,,
-116.1573970000,32.6143223100,,,,,,,,
-116.1872240000,32.6120999000,,,,,,,,
-116.1979470000,32.6113009400,,,,,,,,
-116.2090040000,32.6104771400,,,,,,,,
-116.2110330000,32.6103260000,,,,,,,,
-116.2266780000,32.6090643500,,,,,,,,
-116.2441380000,32.6076564100,,,,,,,,
-116.2709580000,32.6054937600,,,,,,,,
-116.3509760000,32.5990412600,,,,,,,,
-116.3856100000,32.5962484600,,,,,,,,
-116.4055200000,32.5946429500,,,,,,,,
-116.4136950000,32.5939837900,,,,,,,,
-116.4173180000,32.5936916300,,,,,,,,
-116.4394130000,32.5919099500,,,,,,,,
-116.5353460000,32.5841740600,,,,,,,,
-116.5406430000,32.5837470000,,,,,,,,
-116.5407070000,32.5837413600,,,,,,,,
-116.5591300000,32.5821453200,,,,,,,,
-116.5921280000,32.5792865100,,,,,,,,
-116.6270500000,32.5762610000,,,,,,,,
-116.6893700000,32.5711687000,,,,,,,,
-116.7573480000,32.5656142100,,,,,,,,
-116.8222260000,32.5603129700,,,,,,,,
-116.8531290000,32.5577878800,,,,,,,,
-116.8571540000,32.5574590000,,,,,,,,
-116.8750590000,32.5557666900,,,,,,,,
-116.8928240000,32.5540876800,,,,,,,,
-116.9280550000,32.5507580000,,,,,,,,
-116.9459560000,32.5500580000,,,,,,,,
-116.9972520000,32.5452085600,,,,,,,,
-117.0263580000,32.5424570000,,,,,,,,
-117.0296110000,32.5422246300,,,,,,,,
-117.0398860000,32.5414907000,,,,,,,,
-117.0626160000,32.5398671800,,,,,,,,
-117.0626270000,32.5398663600,,,,,,,,
-117.0627590000,32.5398570000,,,,,,,,
-117.0667360000,32.5394918300,,,,,,,,
-117.1188670000,32.5347062500,,,,,,,,
-117.1246880000,32.5341719000,,,,,,,,
-117.1248620000,32.5341560000,,,,,,,,
-117.1288920000,32.5538159500,,,,,,,,
-117.1329610000,32.5736687100,,,,,,,,
-117.1333630000,32.5756250000,,,,,,,,
-117.1332060000,32.5840285100,,,,,,,,
-117.1331760000,32.5856314400,,,,,,,,
-117.1331390000,32.5875832200,,,,,,,,
-117.1331360000,32.5877754600,,,,,,,,
-117.1330320000,32.5933519100,,,,,,,,
-117.1329630000,32.5970540000,,,,,,,,
-117.1338850000,32.6024617200,,,,,,,,
-117.1341960000,32.6042888500,,,,,,,,
-117.1342380000,32.6045325000,,,,,,,,
-117.1349680000,32.6088139300,,,,,,,,
-117.1366640000,32.6187540000,,,,,,,,
-117.1394640000,32.6270540000,,,,,,,,
-117.1410860000,32.6297266600,,,,,,,,
-117.1454290000,32.6368777200,,,,,,,,
-117.1598650000,32.6606520000,,,,,,,,
-117.1665100000,32.6689946100,,,,,,,,
-117.1688660000,32.6719520000,,,,,,,,
-117.1693150000,32.6723307500,,,,,,,,
-117.1766440000,32.6785132500,,,,,,,,
-117.1803660000,32.6816520000,,,,,,,,
-117.1891620000,32.6859094300,,,,,,,,
-117.1929670000,32.6877510000,,,,,,,,
-117.1929770000,32.6877540100,,,,,,,,
-117.1967670000,32.6888510000,,,,,,,,
-117.2130680000,32.6877510000,,,,,,,,
-117.2175020000,32.6858212900,,,,,,,,
-117.2234330000,32.6832400900,,,,,,,,
-117.2237150000,32.6831175800,,,,,,,,
-117.2238620000,32.6830534500,,,,,,,,
-117.2238680000,32.6830510000,,,,,,,,
-117.2362360000,32.6713550000,,,,,,,,
-117.2362390000,32.6713530000,,,,,,,,
-117.2362540000,32.6712975200,,,,,,,,
-117.2362620000,32.6712666200,,,,,,,,
-117.2372930000,32.6674893900,,,,,,,,
-117.2379530000,32.6669967100,,,,,,,,
-117.2396710000,32.6657138900,,,,,,,,
-117.2431100000,32.6631462600,,,,,,,,
-117.2437380000,32.6626774800,,,,,,,,
-117.2439810000,32.6633736900,,,,,,,,
-117.2460690000,32.6693520000,,,,,,,,
-117.2527550000,32.6919090700,,,,,,,,
-117.2530630000,32.6929479400,,,,,,,,
-117.2535090000,32.6944520400,,,,,,,,
-117.2539660000,32.6959950300,,,,,,,,
-117.2540020000,32.6961165300,,,,,,,,
-117.2542870000,32.6970783700,,,,,,,,
-117.2543530000,32.6973001500,,,,,,,,
-117.2551690000,32.7000510000,,,,,,,,
-117.2553240000,32.7017350600,,,,,,,,
-117.2554320000,32.7029019600,,,,,,,,
-117.2557060000,32.7058701800,,,,,,,,
-117.2557550000,32.7064064500,,,,,,,,
-117.2557980000,32.7068657500,,,,,,,,
-117.2561660000,32.7108481400,,,,,,,,
-117.2562780000,32.7120672900,,,,,,,,
-117.2562920000,32.7122115800,,,,,,,,
-117.2563870000,32.7132450000,,,,,,,,
-117.2564250000,32.7136581500,,,,,,,,
-117.2564300000,32.7137096400,,,,,,,,
-117.2565690000,32.7152156800,,,,,,,,
-117.2568960000,32.7187589700,,,,,,,,
-117.2572320000,32.7223962600,,,,,,,,
-117.2572970000,32.7231046600,,,,,,,,
-117.2575530000,32.7258742900,,,,,,,,
-117.2575700000,32.7260500000,,,,,,,,
-117.2570950000,32.7302322900,,,,,,,,
-117.2570540000,32.7305971300,,,,,,,,
-117.2570330000,32.7307839700,,,,,,,,
-117.2570000000,32.7310713100,,,,,,,,
-117.2569910000,32.7311504900,,,,,,,,
-117.2569560000,32.7314556800,,,,,,,,
-117.2569360000,32.7316318000,,,,,,,,
-117.2568610000,32.7322994900,,,,,,,,
-117.2568020000,32.7328201400,,,,,,,,
-117.2567000000,32.7337141800,,,,,,,,
-117.2566380000,32.7342655700,,,,,,,,
-117.2565860000,32.7347248900,,,,,,,,
-117.2562950000,32.7372903300,,,,,,,,
-117.2555970000,32.7434433700,,,,,,,,
-117.2555910000,32.7434933200,,,,,,,,
-117.2555160000,32.7441570200,,,,,,,,
-117.2553700000,32.7454490000,,,,,,,,
-117.2549080000,32.7466839100,,,,,,,,
-117.2548610000,32.7468101700,,,,,,,,
-117.2546490000,32.7473793900,,,,,,,,
-117.2529760000,32.7518594800,,,,,,,,
-117.2525700000,32.7529479600,,,,,,,,
-117.2525700000,32.7529490000,,,,,,,,
-117.2526530000,32.7541264800,,,,,,,,
-117.2528680000,32.7571762500,,,,,,,,
-117.2530050000,32.7591139400,,,,,,,,
-117.2533390000,32.7638516300,,,,,,,,
-117.2549700000,32.7869480000,,,,,,,,
-117.2562590000,32.7903723200,,,,,,,,
-117.2601570000,32.8007258100,,,,,,,,
-117.2610700000,32.8031480000,,,,,,,,
-117.2659400000,32.8078219900,,,,,,,,
-117.2699990000,32.8117177400,,,,,,,,
-117.2713650000,32.8130283000,,,,,,,,
-117.2716760000,32.8133269700,,,,,,,,
-117.2718310000,32.8134760600,,,,,,,,
-117.2734730000,32.8150517400,,,,,,,,
-117.2739600000,32.8155192600,,,,,,,,
-117.2740830000,32.8156372100,,,,,,,,
-117.2794410000,32.8207787900,,,,,,,,
-117.2805520000,32.8218449200,,,,,,,,
-117.2806520000,32.8219415900,,,,,,,,
-117.2809710000,32.8222470000,,,,,,,,
-117.2809770000,32.8223403500,,,,,,,,
-117.2812440000,32.8261912300,,,,,,,,
-117.2816270000,32.8317144600,,,,,,,,
-117.2818110000,32.8343736700,,,,,,,,
-117.2819690000,32.8366572800,,,,,,,,
-117.2821700000,32.8395470000,,,,,,,,
-117.2821670000,32.8395549900,,,,,,,,
-117.2811700000,32.8430470000,,,,,,,,
-117.2809600000,32.8432881400,,,,,,,,
-117.2807780000,32.8434976600,,,,,,,,
-117.2805760000,32.8437293800,,,,,,,,
-117.2788080000,32.8457649100,,,,,,,,
-117.2754420000,32.8496371100,,,,,,,,
-117.2738700000,32.8514470000,,,,,,,,
-117.2738680000,32.8514465200,,,,,,,,
-117.2730910000,32.8512281900,,,,,,,,
-117.2682750000,32.8498754600,,,,,,,,
-117.2649700000,32.8489470000,,,,,,,,
-117.2636840000,32.8500531600,,,,,,,,
-117.2606700000,32.8526470000,,,,,,,,
-117.2604910000,32.8529165200,,,,,,,,
-117.2575950000,32.8572930400,,,,,,,,
-117.2575690000,32.8573318600,,,,,,,,
-117.2571600000,32.8579510000,,,,,,,,
-117.2561700000,32.8594470000,,,,,,,,
-117.2557360000,32.8608812300,,,,,,,,
-117.2549810000,32.8633827700,,,,,,,,
-117.2525070000,32.8715735100,,,,,,,,
-117.2522750000,32.8723414400,,,,,,,,
-117.2516700000,32.8743460000,,,,,,,,
-117.2526120000,32.8830341500,,,,,,,,
-117.2533630000,32.8899488000,,,,,,,,
-117.2544700000,32.9001460000,,,,,,,,
-117.2557220000,32.9066379000,,,,,,,,
-117.2558930000,32.9075241900,,,,,,,,
-117.2561600000,32.9089098200,,,,,,,,
-117.2603770000,32.9307640200,,,,,,,,
-117.2604700000,32.9312450000,,,,,,,,
-117.2625460000,32.9395418600,,,,,,,,
-117.2642410000,32.9463126000,,,,,,,,
-117.2687290000,32.9642422600,,,,,,,,
-117.2722510000,32.9783110200,,,,,,,,
-117.2728030000,32.9805150600,,,,,,,,
-117.2753610000,32.9907345300,,,,,,,,
-117.2779650000,33.0011374100,,,,,,,,
-117.2794440000,33.0070464900,,,,,,,,
-117.2807700000,33.0123430000,,,,,,,,
-117.2825800000,33.0155477800,,,,,,,,
-117.2914700000,33.0312797000,,,,,,,,
-117.2933700000,33.0346420000,,,,,,,,
-117.2938370000,33.0357791400,,,,,,,,
-117.2989040000,33.0481052300,,,,,,,,
-117.3030350000,33.0581540700,,,,,,,,
-117.3056680000,33.0645610600,,,,,,,,
-117.3097710000,33.0745400000,,,,,,,,
-117.3118950000,33.0818542500,,,,,,,,
-117.3133210000,33.0867665000,,,,,,,,
-117.3133620000,33.0869081100,,,,,,,,
-117.3133700000,33.0869352200,,,,,,,,
-117.3134170000,33.0870969400,,,,,,,,
-117.3134860000,33.0873349000,,,,,,,,
-117.3135350000,33.0875040100,,,,,,,,
-117.3139190000,33.0888253400,,,,,,,,
-117.3152780000,33.0935040000,,,,,,,,
-117.3229880000,33.1102066600,,,,,,,,
-117.3242290000,33.1128953100,,,,,,,,
-117.3281910000,33.1214801700,,,,,,,,
-117.3283590000,33.1218420000,,,,,,,,
-117.3284600000,33.1219804900,,,,,,,,
-117.3306230000,33.1249261900,,,,,,,,
-117.3386610000,33.1358734400,,,,,,,,
-117.3451730000,33.1447415600,,,,,,,,
-117.3592860000,33.1639626200,,,,,,,,
-117.3594830000,33.1642311900,,,,,,,,
-117.3625720000,33.1684370000,,,,,,,,
-117.3685530000,33.1755394300,,,,,,,,
-117.3693890000,33.1765314500,,,,,,,,
-117.3694530000,33.1766080300,,,,,,,,
-117.3763920000,33.1848475600,,,,,,,,
-117.3766730000,33.1851807900,,,,,,,,
-117.3843700000,33.1943203800,,,,,,,,
-117.3914800000,33.2027620000,,,,,,,,
-117.3979590000,33.2094837700,,,,,,,,
-117.3981550000,33.2096870900,,,,,,,,
-117.3999410000,33.2115393500,,,,,,,,
-117.4019260000,33.2135980000,,,,,,,,
-117.4021330000,33.2138587800,,,,,,,,
-117.4021340000,33.2138601200,,,,,,,,
-117.4030450000,33.2150063900,,,,,,,,
-117.4165060000,33.2319395700,,,,,,,,
-117.4169000000,33.2324357000,,,,,,,,
-117.4363120000,33.2568547000,,,,,,,,
-117.4455830000,33.2685170000,,,,,,,,
-117.4697940000,33.2964170000,,,,,,,,
-117.4765060000,33.3034641100,,,,,,,,
-117.4901700000,33.3178109600,,,,,,,,
-117.5056500000,33.3340630000,,,,,,,,
-117.5476930000,33.3654910000,,,,,,,,
-117.5717220000,33.3789880000,,,,,,,,
-117.5958800000,33.3866290000,,,,,,,,
-117.6079050000,33.4063170000,,,,,,,,
-117.6098830000,33.4083317200,,,,,,,,
-117.6106050000,33.4090663300,,,,,,,,
-117.6152890000,33.4138365100,,,,,,,,
-117.6187830000,33.4173935500,,,,,,,,
-117.6205180000,33.4191604900,,,,,,,,
-117.6316820000,33.4305280000,,,,,,,,
-117.6317420000,33.4305722300,,,,,,,,
-117.6455820000,33.4407280000,,,,,,,,
-117.6455910000,33.4407331800,,,,,,,,
-117.6475660000,33.4418068700,,,,,,,,
-117.6843130000,33.4617797300,,,,,,,,
-117.6845840000,33.4619270000,,,,,,,,
-117.6892840000,33.4601550000,,,,,,,,
-117.6919840000,33.4566270000,,,,,,,,
-117.6913840000,33.4540280000,,,,,,,,
-117.7132700000,33.4599897000,,,,,,,,
-117.7133720000,33.4600176000,,,,,,,,
-117.7153380000,33.4605532300,,,,,,,,
-117.7153490000,33.4605560000,,,,,,,,
-117.7153530000,33.4605647000,,,,,,,,
-117.7156920000,33.4612621700,,,,,,,,
-117.7255530000,33.4815118400,,,,,,,,
-117.7264320000,33.4833171700,,,,,,,,
-117.7264860000,33.4834270000,,,,,,,,
-117.7320990000,33.4887186800,,,,,,,,
-117.7408820000,33.4969980300,,,,,,,,
-117.7412250000,33.4973206200,,,,,,,,
-117.7413570000,33.4974456100,,,,,,,,
-117.7424780000,33.4985022200,,,,,,,,
-117.7465060000,33.5022991700,,,,,,,,
-117.7548260000,33.5101419000,,,,,,,,
-117.7613870000,33.5163260000,,,,,,,,
-117.7634870000,33.5185778500,,,,,,,,
-117.7736830000,33.5295105400,,,,,,,,
-117.7792160000,33.5354437600,,,,,,,,
-117.7848880000,33.5415250000,,,,,,,,
-117.7886210000,33.5426175000,,,,,,,,
-117.7895650000,33.5428937500,,,,,,,,
-117.7909400000,33.5432959600,,,,,,,,
-117.7929350000,33.5438799300,,,,,,,,
-117.7934140000,33.5440201200,,,,,,,,
-117.7986310000,33.5455467300,,,,,,,,
-117.8010330000,33.5462496000,,,,,,,,
-117.8012880000,33.5463240000,,,,,,,,
-117.8020360000,33.5466663600,,,,,,,,
-117.8048790000,33.5479667200,,,,,,,,
-117.8065570000,33.5487342400,,,,,,,,
-117.8071760000,33.5490170900,,,,,,,,
-117.8130390000,33.5516985000,,,,,,,,
-117.8141880000,33.5522240000,,,,,,,,
-117.8146030000,33.5525634100,,,,,,,,
-117.8159310000,33.5536465900,,,,,,,,
-117.8191230000,33.5562516300,,,,,,,,
-117.8196980000,33.5567206500,,,,,,,,
-117.8286200000,33.5640011500,,,,,,,,
-117.8289310000,33.5642551800,,,,,,,,
-117.8289870000,33.5643003900,,,,,,,,
-117.8293080000,33.5645629900,,,,,,,,
-117.8326490000,33.5672892700,,,,,,,,
-117.8359920000,33.5700166800,,,,,,,,
-117.8401820000,33.5734363600,,,,,,,,
-117.8402890000,33.5735230000,,,,,,,,
-117.8502800000,33.5786690600,,,,,,,,
-117.8559900000,33.5816096800,,,,,,,,
-117.8576530000,33.5824660000,,,,,,,,
-117.8589330000,33.5831251700,,,,,,,,
-117.8591140000,33.5832185400,,,,,,,,
-117.8610970000,33.5842399500,,,,,,,,
-117.8645100000,33.5859978300,,,,,,,,
-117.8645940000,33.5860409000,,,,,,,,
-117.8652520000,33.5863801100,,,,,,,,
-117.8663990000,33.5869706600,,,,,,,,
-117.8767900000,33.5923220000,,,,,,,,
-117.8776550000,33.5925965900,,,,,,,,
-117.8788680000,33.5929818300,,,,,,,,
-117.8978350000,33.5990015800,,,,,,,,
-117.8994930000,33.5995278300,,,,,,,,
-117.8995170000,33.5995354800,,,,,,,,
-117.8995300000,33.5995396400,,,,,,,,
-117.8997900000,33.5996220000,,,,,,,,
-117.9270660000,33.6055156800,,,,,,,,
-117.9270910000,33.6055210000,,,,,,,,
-117.9272700000,33.6057133000,,,,,,,,
-117.9312760000,33.6100167400,,,,,,,,
-117.9405910000,33.6200210000,,,,,,,,
-117.9472250000,33.6238131200,,,,,,,,
-117.9571130000,33.6294655900,,,,,,,,
-117.9573090000,33.6295776000,,,,,,,,
-117.9575470000,33.6297138200,,,,,,,,
-117.9579360000,33.6299357000,,,,,,,,
-117.9650470000,33.6340009200,,,,,,,,
-117.9708790000,33.6373344500,,,,,,,,
-117.9878980000,33.6470629100,,,,,,,,
-117.9959700000,33.6516766000,,,,,,,,
-118.0002380000,33.6541164900,,,,,,,,
-118.0005930000,33.6543190000,,,,,,,,
-118.0008050000,33.6544805400,,,,,,,,
-118.0054710000,33.6580233000,,,,,,,,
-118.0081830000,33.6600831700,,,,,,,,
-118.0084270000,33.6602685500,,,,,,,,
-118.0187830000,33.6681329300,,,,,,,,
-118.0212910000,33.6700371200,,,,,,,,
-118.0216610000,33.6703181500,,,,,,,,
-118.0226330000,33.6710559500,,,,,,,,
-118.0227510000,33.6711462700,,,,,,,,
-118.0296940000,33.6764180000,,,,,,,,
-118.0322250000,33.6789062500,,,,,,,,
-118.0552880000,33.7015753100,,,,,,,,
-118.0648950000,33.7110180000,,,,,,,,
-118.0654210000,33.7114301700,,,,,,,,
-118.0654580000,33.7114591100,,,,,,,,
-118.0690750000,33.7142921500,,,,,,,,
-118.0792040000,33.7222256800,,,,,,,,
-118.0800170000,33.7228625600,,,,,,,,
-118.0808930000,33.7235489400,,,,,,,,
-118.0888160000,33.7297551000,,,,,,,,
-118.0888960000,33.7298170000,,,,,,,,
-118.0895260000,33.7300390500,,,,,,,,
-118.0904670000,33.7303709500,,,,,,,,
-118.0961420000,33.7323708500,,,,,,,,
-118.1010970000,33.7341170000,,,,,,,,
-118.1072890000,33.7378596200,,,,,,,,
-118.1073820000,33.7379160400,,,,,,,,
-118.1126460000,33.7410974500,,,,,,,,
-118.1167030000,33.7435494400,,,,,,,,
-118.1169150000,33.7436777500,,,,,,,,
-118.1183640000,33.7445539200,,,,,,,,
-118.1188960000,33.7448749200,,,,,,,,
-118.1216940000,33.7465663800,,,,,,,,
-118.1325960000,33.7531557600,,,,,,,,
-118.1326980000,33.7532170000,,,,,,,,
-118.1383220000,33.7548669100,,,,,,,,
-118.1386120000,33.7549520000,,,,,,,,
-118.1387850000,33.7550029600,,,,,,,,
-118.1466060000,33.7572972400,,,,,,,,
-118.1542670000,33.7595447300,,,,,,,,
-118.1546130000,33.7596460900,,,,,,,,
-118.1568960000,33.7603159300,,,,,,,,
-118.1569000000,33.7603170000,,,,,,,,
-118.1655700000,33.7618553900,,,,,,,,
-118.1667150000,33.7620585200,,,,,,,,
-118.1675070000,33.7621989500,,,,,,,,
-118.1680890000,33.7623021600,,,,,,,,
-118.1755000000,33.7636170000,,,,,,,,
-118.1762060000,33.7635447200,,,,,,,,
-118.1808310000,33.7630720000,,,,,,,,
-118.1815390000,33.7616424500,,,,,,,,
-118.1816030000,33.7615140300,,,,,,,,
-118.1819470000,33.7608202600,,,,,,,,
-118.1822610000,33.7601876400,,,,,,,,
-118.1827920000,33.7591159500,,,,,,,,
-118.1828700000,33.7589594600,,,,,,,,
-118.1828970000,33.7589048900,,,,,,,,
-118.1833630000,33.7579646300,,,,,,,,
-118.1850220000,33.7546203100,,,,,,,,
-118.1877010000,33.7492180000,,,,,,,,
-118.1837000000,33.7361180000,,,,,,,,
-118.1828760000,33.7294952800,,,,,,,,
-118.1820700000,33.7230180600,,,,,,,,
-118.1813670000,33.7173670000,,,,,,,,
-118.2074760000,33.7169050000,,,,,,,,
-118.2319350000,33.7106175900,,,,,,,,
-118.2586870000,33.7037410000,,,,,,,,
-118.2635880000,33.7046275600,,,,,,,,
-118.2747510000,33.7066467500,,,,,,,,
-118.2772080000,33.7070910000,,,,,,,,
-118.2855360000,33.7076050400,,,,,,,,
-118.2858520000,33.7076245100,,,,,,,,
-118.2879250000,33.7077525100,,,,,,,,
-118.2928420000,33.7080559400,,,,,,,,
-118.2946750000,33.7081690900,,,,,,,,
-118.2958060000,33.7082389000,,,,,,,,
-118.2971040000,33.7083190000,,,,,,,,
-118.3123100000,33.7117224300,,,,,,,,
-118.3172050000,33.7128180000,,,,,,,,
-118.3228090000,33.7157319400,,,,,,,,
-118.3332950000,33.7211848300,,,,,,,,
-118.3380530000,33.7236587000,,,,,,,,
-118.3547050000,33.7323170000,,,,,,,,
-118.3548010000,33.7323921100,,,,,,,,
-118.3605050000,33.7368170000,,,,,,,,
-118.3675810000,33.7381455300,,,,,,,,
-118.3753970000,33.7396129400,,,,,,,,
-118.3850060000,33.7414170000,,,,,,,,
-118.3966060000,33.7359170000,,,,,,,,
-118.3975020000,33.7362896100,,,,,,,,
-118.4005670000,33.7375629300,,,,,,,,
-118.4091790000,33.7411409200,,,,,,,,
-118.4112110000,33.7419850000,,,,,,,,
-118.4113970000,33.7423393700,,,,,,,,
-118.4142160000,33.7477051700,,,,,,,,
-118.4215260000,33.7616196500,,,,,,,,
-118.4239460000,33.7662252600,,,,,,,,
-118.4244660000,33.7672150100,,,,,,,,
-118.4275890000,33.7731595400,,,,,,,,
-118.4282910000,33.7744956400,,,,,,,,
-118.4284070000,33.7747150000,,,,,,,,
-118.4234070000,33.7820150000,,,,,,,,
-118.4226570000,33.7827560900,,,,,,,,
-118.4214080000,33.7839919500,,,,,,,,
-118.4202380000,33.7851490600,,,,,,,,
-118.4128860000,33.7924208100,,,,,,,,
-118.4115270000,33.7937649400,,,,,,,,
-118.4085790000,33.7966817900,,,,,,,,
-118.4080880000,33.7971670400,,,,,,,,
-118.4079990000,33.7972549600,,,,,,,,
-118.4079180000,33.7973355900,,,,,,,,
-118.4050070000,33.8002150000,,,,,,,,
-118.4025590000,33.8011528100,,,,,,,,
-118.4007230000,33.8018562000,,,,,,,,
-118.4002660000,33.8020313800,,,,,,,,
-118.4000220000,33.8021250300,,,,,,,,
-118.3943760000,33.8042885300,,,,,,,,
-118.3943070000,33.8043150000,,,,,,,,
